ID,Host_ID,Regiao,Bairro,Latitude,Longitude,Tipo_do_local,Preco,Minimo_de_noites,Num_de_reviews,Num_de_anuncios_do_host,Disp_anual
22543433,138770550,Brooklyn,Crown Heights,40.67191,-73.93411,Entire home/apt,350,3,6,3,100
22544160,165612495,Bronx,Fordham,40.86665,-73.8954,Entire home/apt,80,3,26,1,15
22544810,10951481,Brooklyn,Williamsburg,40.71299,-73.96144,Entire home/apt,550,2,92,5,90
22545117,90857546,Brooklyn,Bushwick,40.69818,-73.93577,Private room,108,3,12,1,112
22545206,20120009,Brooklyn,Bushwick,40.68741,-73.9066,Private room,38,1,48,6,3
22545760,13061712,Brooklyn,Prospect Heights,40.68001,-73.96557,Entire home/apt,800,5,6,1,177
22545840,165386495,Bronx,Fordham,40.85419,-73.89827,Private room,40,2,15,1,220
22550483,77526864,Manhattan,Chelsea,40.7498,-73.99623,Private room,88,1,5,1,158
22553501,165715198,Manhattan,Midtown,40.76006,-73.96541,Private room,70,1,52,1,128
22561496,16457426,Bronx,Kingsbridge,40.88435,-73.90305,Entire home/apt,145,2,14,1,332
22563782,8203031,Brooklyn,Greenpoint,40.72188,-73.94355,Private room,150,3,8,1,27
22566828,58403098,Queens,Long Island City,40.73641,-73.92738,Private room,35,4,39,3,304
22567255,8299661,Brooklyn,Bedford-Stuyvesant,40.68503,-73.94093,Entire home/apt,70,28,4,1,216
22567430,165853174,Brooklyn,East Flatbush,40.64322,-73.93745,Entire home/apt,89,2,74,1,322
22569197,150858745,Queens,Rego Park,40.72195,-73.86112,Entire home/apt,300,3,0,1,5
22569493,28574655,Brooklyn,Crown Heights,40.67589,-73.94223,Entire home/apt,180,30,54,1,277
22569600,63343926,Manhattan,Battery Park City,40.71082,-74.0176,Private room,94,1,65,1,6
22570065,165887496,Manhattan,Kips Bay,40.74451,-73.97836,Entire home/apt,150,1,79,1,87
22571028,87073749,Brooklyn,Williamsburg,40.70982,-73.95609,Entire home/apt,125,2,80,2,74
22571045,116746802,Queens,Bayside,40.75145,-73.75643,Private room,69,5,11,5,128
22571719,165898555,Manhattan,Midtown,40.7504,-73.96934,Entire home/apt,170,30,1,7,364
22572314,3942655,Brooklyn,Williamsburg,40.71614,-73.94456,Entire home/apt,105,5,8,2,8
22572695,48616155,Brooklyn,Flatbush,40.64663,-73.96187,Shared room,23,1,57,1,58
22574255,4365662,Brooklyn,Flatbush,40.64173,-73.96696,Private room,54,2,96,1,130
22575619,80824522,Brooklyn,Bushwick,40.7025,-73.93253,Private room,69,2,16,2,185
22579551,3231509,Manhattan,Tribeca,40.71775,-74.00607,Entire home/apt,450,14,13,4,365
22579704,3231509,Manhattan,Tribeca,40.71953,-74.00401,Entire home/apt,490,14,14,4,365
22579760,165985048,Queens,Forest Hills,40.72616,-73.84328,Private room,78,1,15,1,178
22580951,21593637,Brooklyn,Bedford-Stuyvesant,40.68464,-73.92656,Entire home/apt,179,3,30,2,285
22582841,163829123,Brooklyn,Bushwick,40.70099,-73.93728,Entire home/apt,245,2,59,1,53
22583959,4373926,Manhattan,Harlem,40.82824,-73.94525,Entire home/apt,100,10,2,1,95
22584204,126449349,Manhattan,Lower East Side,40.71327,-73.98866,Entire home/apt,160,1,2,2,159
22584277,73377818,Manhattan,Harlem,40.8168,-73.95413,Private room,35,1,0,1,89
22586352,166066107,Manhattan,East Village,40.72193,-73.98162,Entire home/apt,280,1,66,1,257
22587295,21784449,Brooklyn,Boerum Hill,40.68611,-73.98336,Entire home/apt,175,3,46,1,170
22587700,187912,Brooklyn,Williamsburg,40.71708,-73.96605,Private room,100,1,35,2,17
22588755,53821850,Brooklyn,Williamsburg,40.70699,-73.94604,Private room,80,1,62,2,58
22594239,3413548,Brooklyn,Sunset Park,40.65758,-73.99807,Entire home/apt,185,2,14,1,124
22598303,40748414,Manhattan,Harlem,40.81847,-73.95259,Entire home/apt,60,14,0,1,157
22599828,15102235,Brooklyn,Cobble Hill,40.68652,-73.99966,Entire home/apt,140,4,50,2,107
22600713,1873234,Manhattan,Lower East Side,40.71774,-73.99057,Entire home/apt,140,3,33,1,11
22601249,166262295,Queens,Long Island City,40.75337,-73.93355,Entire home/apt,95,2,57,2,53
22602979,166286543,Brooklyn,Crown Heights,40.67299,-73.95521,Private room,49,7,6,2,299
22605114,70236577,Brooklyn,Bedford-Stuyvesant,40.6925,-73.94214,Private room,58,1,11,1,345
22609027,166366338,Manhattan,Upper West Side,40.77327,-73.97953,Entire home/apt,175,3,21,1,42
22611934,74982218,Manhattan,Harlem,40.81309,-73.95336,Private room,32,4,45,2,38
22614476,121849119,Manhattan,Murray Hill,40.74627,-73.97595,Entire home/apt,100,1,57,1,86
22617426,166286543,Brooklyn,Crown Heights,40.67439,-73.95286,Private room,35,10,5,2,350
22618993,150647463,Brooklyn,Bushwick,40.69783,-73.9301,Private room,55,14,3,2,64
22619073,84716175,Manhattan,Harlem,40.82246,-73.93817,Private room,95,1,49,2,180
22624247,166544300,Manhattan,Lower East Side,40.72015,-73.98376,Entire home/apt,416,4,37,1,244
22628116,130633561,Manhattan,Inwood,40.86815,-73.92342,Private room,125,1,0,1,89
22629696,154302755,Brooklyn,Bedford-Stuyvesant,40.68766,-73.92788,Private room,100,2,31,5,358
22630194,156042211,Brooklyn,Canarsie,40.64838,-73.89834,Private room,40,4,4,4,37
22631779,44782054,Queens,Ditmars Steinway,40.77317,-73.91508,Private room,55,2,58,1,9
22632338,156042211,Brooklyn,Canarsie,40.64994,-73.8964,Entire home/apt,120,4,31,4,296
22634088,155607686,Brooklyn,Gravesend,40.58876,-73.97349,Private room,39,3,20,1,324
22635815,26101123,Manhattan,Washington Heights,40.83558,-73.9404,Private room,38,2,23,1,30
22635959,158540605,Queens,Glendale,40.70116,-73.88935,Private room,45,1,61,6,274
22636145,157979999,Queens,Sunnyside,40.74648,-73.91919,Private room,60,1,76,1,301
22636548,158563237,Manhattan,Inwood,40.86958,-73.9172,Entire home/apt,225,4,9,1,364
22636785,158540605,Queens,Glendale,40.70148,-73.88954,Private room,25,2,75,6,254
22637100,158540605,Queens,Glendale,40.70099,-73.89034,Private room,25,1,101,6,216
22639188,2925596,Manhattan,Hell's Kitchen,40.76464,-73.99361,Entire home/apt,200,5,46,1,228
22647656,15819815,Manhattan,Midtown,40.7601,-73.96356,Entire home/apt,100,30,1,1,177
22649404,1715301,Staten Island,Tompkinsville,40.63518,-74.07956,Entire home/apt,65,4,63,3,191
22651032,113469347,Queens,Queens Village,40.71899,-73.75347,Entire home/apt,45,3,27,1,304
22651464,165898555,Manhattan,Upper East Side,40.77719,-73.9529,Entire home/apt,200,30,0,7,364
22651614,166819817,Manhattan,Washington Heights,40.83267,-73.94156,Private room,75,30,0,1,90
22652358,35673036,Brooklyn,Sheepshead Bay,40.589,-73.95675,Private room,50,3,3,1,189
22652572,93339222,Brooklyn,Gowanus,40.67968,-73.99066,Private room,125,2,50,1,80
22654987,9246334,Brooklyn,Crown Heights,40.67521,-73.93996,Private room,70,7,0,1,365
22655068,166861637,Manhattan,Gramercy,40.73674,-73.98308,Entire home/apt,100,3,52,1,3
22656433,166879201,Brooklyn,Bedford-Stuyvesant,40.69305,-73.95599,Entire home/apt,169,2,95,1,48
22656618,165898555,Manhattan,Upper West Side,40.76973,-73.9848,Entire home/apt,200,30,0,7,365
22657560,165898555,Manhattan,Financial District,40.70853,-74.01436,Entire home/apt,225,30,1,7,364
22663674,3889408,Manhattan,Upper West Side,40.78296,-73.98252,Entire home/apt,545,2,47,1,269
22665286,4976277,Queens,Sunnyside,40.74755,-73.91833,Entire home/apt,200,5,19,1,155
22667271,5680111,Brooklyn,Bushwick,40.6881,-73.91312,Private room,71,5,19,7,140
22669096,85886048,Manhattan,Upper West Side,40.7817,-73.982,Private room,395,3,0,1,365
22670366,20120009,Brooklyn,Bushwick,40.68757,-73.90737,Private room,38,1,33,6,1
22670614,22130449,Brooklyn,Williamsburg,40.71082,-73.95729,Private room,70,2,11,1,3
22672271,16275624,Brooklyn,Bedford-Stuyvesant,40.68141,-73.92769,Private room,69,2,21,2,28
22672516,15537429,Manhattan,East Village,40.72785,-73.97976,Entire home/apt,155,1,80,3,21
22673257,5079985,Manhattan,Midtown,40.76334,-73.98257,Entire home/apt,165,2,4,1,188
22674576,49222773,Manhattan,Upper East Side,40.77685,-73.9537,Private room,90,2,12,1,2
22675757,167098774,Brooklyn,Canarsie,40.63761,-73.89339,Private room,55,2,32,3,76
22676015,116067987,Queens,Long Island City,40.75489,-73.92167,Entire home/apt,150,2,54,2,351
22681018,165898555,Manhattan,Midtown,40.75059,-73.97122,Entire home/apt,170,30,0,7,364
22683699,42082112,Manhattan,Harlem,40.82779,-73.94716,Entire home/apt,95,4,34,1,56
22683799,3218951,Brooklyn,Prospect-Lefferts Gardens,40.65686,-73.95758,Private room,22,7,5,1,5
22683927,167188752,Manhattan,Chelsea,40.7394,-73.99964,Private room,150,3,1,1,364
22686497,24124835,Brooklyn,Bedford-Stuyvesant,40.6886,-73.92937,Entire home/apt,130,4,53,2,41
22687843,165898555,Manhattan,Midtown,40.75129,-73.9698,Entire home/apt,170,30,0,7,364
22689214,72392039,Brooklyn,Bedford-Stuyvesant,40.68337,-73.93057,Private room,55,2,9,1,319
22689939,167258458,Manhattan,East Village,40.72162,-73.97774,Entire home/apt,135,3,49,2,202
22697211,41550565,Brooklyn,Cobble Hill,40.68864,-73.99896,Entire home/apt,100,30,5,1,117
22698090,167359300,Brooklyn,Brighton Beach,40.57458,-73.96514,Private room,76,3,23,1,153
22698756,13203970,Brooklyn,Bedford-Stuyvesant,40.67974,-73.91705,Entire home/apt,97,2,44,1,174
22699135,53978622,Manhattan,East Harlem,40.80954,-73.93934,Entire home/apt,175,4,8,2,160
22699847,134428157,Brooklyn,Bedford-Stuyvesant,40.69292,-73.94657,Entire home/apt,150,3,27,7,319
22700068,50765187,Manhattan,Upper East Side,40.77287,-73.95897,Private room,175,2,0,1,88
22701969,3741891,Brooklyn,Crown Heights,40.67131,-73.94753,Private room,45,2,49,1,8
22702906,6291509,Brooklyn,Boerum Hill,40.6876,-73.98472,Entire home/apt,160,4,4,1,14
22703004,140057330,Queens,Ridgewood,40.69847,-73.90735,Private room,60,1,38,7,47
22703468,167270001,Manhattan,Hell's Kitchen,40.75763,-73.99221,Private room,300,1,64,2,332
22703920,167098774,Brooklyn,Canarsie,40.63905,-73.89243,Private room,55,2,20,3,177
22704069,162575767,Manhattan,SoHo,40.72044,-73.9998,Entire home/apt,800,2,0,1,2
22704580,93516714,Manhattan,Upper West Side,40.7734,-73.98684,Private room,120,60,0,1,365
22705059,1692538,Manhattan,Washington Heights,40.85411,-73.92952,Private room,99,1,45,5,315
22705115,47412299,Brooklyn,Canarsie,40.64178,-73.90179,Entire home/apt,90,5,23,1,293
22706231,163047410,Bronx,Longwood,40.81961,-73.90019,Entire home/apt,40,5,45,1,266
22706343,165257273,Queens,Flushing,40.77053,-73.80067,Private room,54,30,5,3,335
22712478,10545382,Brooklyn,Williamsburg,40.7169,-73.96493,Private room,138,1,75,2,81
22713035,52825108,Brooklyn,Bushwick,40.69928,-73.9309,Private room,66,14,1,1,49
22714571,167270001,Manhattan,Hell's Kitchen,40.7559,-73.99324,Private room,109,1,91,2,304
22714688,45370849,Brooklyn,Bay Ridge,40.63557,-74.03449,Entire home/apt,110,2,34,1,96
22715051,24967136,Brooklyn,Bedford-Stuyvesant,40.68226,-73.93153,Entire home/apt,119,5,25,2,77
22715506,5601966,Manhattan,Chelsea,40.74907,-74.00374,Entire home/apt,375,4,35,1,79
22717766,158461160,Brooklyn,Bedford-Stuyvesant,40.68094,-73.9462,Entire home/apt,58,30,4,6,220
22717838,120847,Brooklyn,Bedford-Stuyvesant,40.68959,-73.95616,Private room,85,3,11,1,13
22719709,167636238,Brooklyn,Cypress Hills,40.68177,-73.88277,Private room,68,2,10,3,365
22723461,167677659,Manhattan,Harlem,40.80399,-73.95402,Entire home/apt,90,4,5,1,7
22729984,116874533,Manhattan,Harlem,40.81294,-73.94609,Private room,90,2,30,2,331
22730139,167595532,Staten Island,Arden Heights,40.56033,-74.18259,Entire home/apt,75,1,20,1,6
22730298,131827796,Brooklyn,Prospect-Lefferts Gardens,40.66248,-73.95427,Entire home/apt,130,3,36,1,132
22732004,3490389,Brooklyn,Williamsburg,40.71589,-73.94288,Private room,100,3,19,1,172
22733533,167818456,Brooklyn,Williamsburg,40.71297,-73.95657,Entire home/apt,345,2,47,2,146
22734483,45241930,Manhattan,Upper East Side,40.77207,-73.95599,Entire home/apt,150,60,6,3,33
22734514,167818421,Queens,Astoria,40.76645,-73.91486,Private room,80,3,22,1,188
22735497,12150056,Manhattan,East Harlem,40.78662,-73.94109,Entire home/apt,100,1,4,1,22
22737164,510931,Manhattan,Financial District,40.70402,-74.01572,Private room,120,2,11,2,58
22745460,32304780,Manhattan,Harlem,40.82389,-73.95014,Private room,48,30,5,3,332
22746971,4342526,Brooklyn,Crown Heights,40.67985,-73.96277,Entire home/apt,175,5,4,1,98
22747209,8113165,Brooklyn,Canarsie,40.63762,-73.91004,Entire home/apt,95,3,4,2,108
22747377,13032188,Brooklyn,Bedford-Stuyvesant,40.68482,-73.93723,Private room,40,1,4,1,84
22748332,891403,Manhattan,Kips Bay,40.74322,-73.98005,Entire home/apt,339,3,19,1,365
22749967,24467449,Brooklyn,Bedford-Stuyvesant,40.68567,-73.95146,Entire home/apt,79,1,8,2,21
22750161,156684502,Queens,Springfield Gardens,40.66298,-73.77,Private room,50,1,302,3,26
22751480,168015754,Manhattan,Inwood,40.85925,-73.9297,Private room,40,3,33,1,18
22751525,155223823,Manhattan,Harlem,40.82881,-73.94309,Shared room,85,1,1,1,90
22751606,87786261,Brooklyn,South Slope,40.66064,-73.98564,Entire home/apt,129,1,67,5,255
22751906,167019780,Brooklyn,Bedford-Stuyvesant,40.68117,-73.93537,Entire home/apt,105,3,41,1,211
22753775,168044240,Manhattan,NoHo,40.7275,-73.99168,Entire home/apt,265,2,42,1,70
22754373,1678704,Brooklyn,Bedford-Stuyvesant,40.69251,-73.9301,Private room,35,1,5,3,59
22756078,17105274,Brooklyn,Bushwick,40.69124,-73.90236,Private room,69,14,6,2,319
22759494,10782927,Brooklyn,Bushwick,40.7,-73.91714,Entire home/apt,250,1,45,1,96
22761054,168121995,Manhattan,Midtown,40.75241,-73.98558,Entire home/apt,120,180,3,1,299
22764944,119847900,Manhattan,Washington Heights,40.8485,-73.93509,Private room,52,1,46,1,21
22766857,167995009,Queens,Jamaica,40.66745,-73.78156,Private room,130,1,4,1,365
22767004,8125932,Brooklyn,Windsor Terrace,40.65892,-73.98386,Private room,45,2,26,1,74
22767598,50605766,Manhattan,Tribeca,40.7118,-74.0083,Entire home/apt,150,30,1,1,328
22770321,168196322,Brooklyn,East New York,40.66337,-73.88036,Entire home/apt,80,5,55,1,139
22770827,19962052,Manhattan,Gramercy,40.73684,-73.98157,Entire home/apt,200,2,20,3,20
22770831,15534068,Queens,Richmond Hill,40.70379,-73.8187,Private room,50,7,14,1,93
22771871,168211014,Bronx,Mott Haven,40.80906,-73.92031,Entire home/apt,150,1,9,1,168
22779542,156158778,Brooklyn,Prospect Heights,40.67862,-73.97065,Entire home/apt,1680,1,0,12,14
22779726,156158778,Manhattan,Upper East Side,40.76824,-73.95989,Entire home/apt,7703,1,0,12,146
22779746,156158778,Manhattan,East Village,40.72779,-73.98644,Entire home/apt,3518,1,0,12,215
22780103,156158778,Manhattan,Upper East Side,40.78517,-73.9527,Entire home/apt,6419,1,0,12,45
22780158,156158778,Brooklyn,Park Slope,40.67859,-73.97787,Entire home/apt,2626,1,0,12,31
22780220,156158778,Brooklyn,Prospect Heights,40.67829,-73.96899,Entire home/apt,2103,1,0,12,20
22785118,126501524,Brooklyn,Bedford-Stuyvesant,40.68518,-73.94283,Entire home/apt,125,2,61,3,250
22786489,110965771,Queens,Flushing,40.77253,-73.82467,Private room,140,2,14,7,57
22786958,168353272,Manhattan,Chelsea,40.74376,-73.99313,Entire home/apt,220,1,9,1,13
22789917,44862267,Brooklyn,Williamsburg,40.70283,-73.93788,Private room,30,3,32,1,36
22792652,118390361,Manhattan,Upper East Side,40.78096,-73.95412,Private room,79,2,88,1,107
22792711,28913914,Queens,Ridgewood,40.70228,-73.90097,Private room,90,1,4,1,1
22793472,168416827,Brooklyn,Prospect Heights,40.67404,-73.96395,Private room,69,4,16,1,300
22794168,8637211,Manhattan,Harlem,40.81899,-73.94714,Private room,49,30,11,4,257
22794719,168429942,Bronx,Norwood,40.88007,-73.87326,Private room,50,5,4,2,324
22796694,164886138,Manhattan,Harlem,40.81376,-73.95354,Private room,69,2,4,11,180
22796888,164886138,Manhattan,Harlem,40.81236,-73.95204,Private room,69,1,4,11,365
22797033,164886138,Manhattan,Harlem,40.81196,-73.95221,Private room,65,1,3,11,364
22797978,168465501,Manhattan,Murray Hill,40.7504,-73.97759,Entire home/apt,200,30,3,4,311
22802275,168501789,Brooklyn,Prospect-Lefferts Gardens,40.65676,-73.94139,Entire home/apt,150,3,1,1,363
22805947,162127741,Brooklyn,Prospect-Lefferts Gardens,40.65757,-73.96039,Entire home/apt,110,5,28,1,347
22809557,168565806,Manhattan,Lower East Side,40.71527,-73.9898,Private room,69,8,6,2,334
22811207,90064069,Manhattan,Harlem,40.82742,-73.94878,Private room,60,1,103,1,19
22811519,167567675,Queens,Middle Village,40.71131,-73.87376,Entire home/apt,100,1,44,1,264
22812324,33822427,Brooklyn,Bedford-Stuyvesant,40.69417,-73.94873,Entire home/apt,92,2,42,1,11
22813265,107183778,Queens,Flushing,40.76936,-73.83035,Private room,98,1,26,1,215
22814281,168613171,Brooklyn,Williamsburg,40.71286,-73.95648,Private room,175,3,0,1,365
22815108,164886138,Manhattan,Harlem,40.81337,-73.95206,Private room,69,1,1,11,364
22815191,35559100,Manhattan,Inwood,40.86529,-73.92213,Private room,55,1,28,1,175
22815257,164886138,Manhattan,Harlem,40.81351,-73.95186,Private room,65,1,0,11,364
22815339,164886138,Manhattan,Harlem,40.81339,-73.95176,Private room,65,1,1,11,364
22815783,21892425,Brooklyn,Crown Heights,40.66884,-73.95957,Private room,40,1,120,1,8
22824469,168567714,Brooklyn,East Flatbush,40.65875,-73.93698,Private room,68,1,18,1,152
22830508,168159627,Brooklyn,Williamsburg,40.72017,-73.95977,Entire home/apt,600,2,26,1,253
22830789,38814918,Queens,Woodside,40.74615,-73.90216,Private room,60,1,123,1,105
22833434,17848380,Manhattan,Upper West Side,40.79551,-73.97221,Private room,120,1,14,3,360
22835316,45688186,Brooklyn,Bedford-Stuyvesant,40.68613,-73.92815,Entire home/apt,105,1,72,2,307
22840839,98956556,Brooklyn,Boerum Hill,40.68531,-73.97948,Entire home/apt,150,2,19,1,1
22843226,168348550,Queens,Long Island City,40.75533,-73.93261,Entire home/apt,175,2,45,1,33
22848599,16139880,Brooklyn,Bedford-Stuyvesant,40.67685,-73.91499,Private room,50,3,20,6,178
22849615,46081317,Queens,Astoria,40.75639,-73.91619,Private room,50,25,5,3,155
22850413,114418657,Manhattan,Upper West Side,40.80095,-73.96725,Private room,60,90,0,1,90
22851242,17719708,Manhattan,East Harlem,40.80194,-73.94397,Private room,69,3,17,1,77
22852435,169012324,Brooklyn,East Flatbush,40.63767,-73.94011,Entire home/apt,80,90,23,1,156
22857268,25168124,Brooklyn,Greenpoint,40.72998,-73.95649,Entire home/apt,480,7,2,1,23
22857712,34614054,Brooklyn,Greenpoint,40.72522,-73.95184,Private room,46,3,7,5,285
22858455,14117835,Manhattan,East Village,40.721,-73.98186,Entire home/apt,150,2,3,1,6
22859702,87181550,Brooklyn,Bushwick,40.68993,-73.90499,Private room,55,1,36,1,26
22860511,501456,Brooklyn,Greenpoint,40.73531,-73.95631,Private room,58,3,9,4,25
22860844,501456,Brooklyn,Greenpoint,40.7348,-73.95701,Private room,58,3,11,4,14
22862288,13997208,Manhattan,Lower East Side,40.72073,-73.9929,Entire home/apt,280,3,0,1,87
22862877,8997485,Brooklyn,Midwood,40.62427,-73.96194,Entire home/apt,69,2,64,2,225
22862882,29574418,Manhattan,Washington Heights,40.8521,-73.93958,Entire home/apt,110,7,19,1,171
22866619,6513281,Brooklyn,Williamsburg,40.71174,-73.94956,Entire home/apt,249,2,54,2,154
22867334,169166409,Queens,Astoria,40.7682,-73.92852,Shared room,32,2,28,2,16
22868760,3699016,Brooklyn,Crown Heights,40.6774,-73.95133,Entire home/apt,140,2,54,2,1
22869025,169201555,Brooklyn,Crown Heights,40.66989,-73.9436,Private room,50,3,1,1,18
22869995,169211917,Brooklyn,East Flatbush,40.64016,-73.94119,Private room,80,1,1,1,179
22871526,169226619,Brooklyn,Clinton Hill,40.69083,-73.9655,Private room,58,2,38,1,37
22877744,1164515,Brooklyn,Bushwick,40.70332,-73.92766,Private room,38,2,13,2,141
22878090,116754031,Brooklyn,East Flatbush,40.6329,-73.92784,Entire home/apt,80,1,53,3,363
22878715,126407919,Brooklyn,Prospect-Lefferts Gardens,40.65681,-73.95931,Entire home/apt,73,31,4,1,5
22878805,425702,Manhattan,Upper East Side,40.76805,-73.96765,Entire home/apt,169,1,67,1,186
22881110,120981856,Manhattan,Upper West Side,40.78941,-73.97167,Entire home/apt,145,7,9,1,80
22881127,90685499,Brooklyn,Williamsburg,40.71126,-73.96009,Entire home/apt,195,6,6,2,14
22882677,7759203,Manhattan,Upper East Side,40.77219,-73.94763,Entire home/apt,199,5,6,1,11
22884749,159435936,Manhattan,Upper West Side,40.78694,-73.97218,Entire home/apt,100,31,1,3,161
22887406,169382341,Manhattan,East Village,40.72149,-73.98273,Private room,90,5,11,2,5
22896433,126184451,Queens,Sunnyside,40.74526,-73.91355,Entire home/apt,78,4,26,1,50
22899900,162427870,Manhattan,Midtown,40.74698,-73.98906,Private room,110,1,135,3,311
22904609,169534923,Manhattan,Kips Bay,40.74148,-73.98126,Entire home/apt,188,30,40,1,146
22904958,26243777,Brooklyn,Bedford-Stuyvesant,40.68599,-73.92967,Private room,45,2,48,2,12
